date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:14	96100/96100	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jun%202021%2012:49:11%20GMT	https://softechcomputers.org.in/setwin/	C:/My%20Web%20Sites/web/setwin/index.html	(from https://softechcomputers.org.in/)
18:19:16	91529/91529	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jun%202021%2012:49:13%20GMT	https://softechcomputers.org.in/english-courses/	C:/My%20Web%20Sites/web/english-courses/index.html	(from https://softechcomputers.org.in/)
18:19:19	71265/71265	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jun%202021%2012:49:15%20GMT	https://softechcomputers.org.in/enroll-now/	C:/My%20Web%20Sites/web/enroll-now/index.html	(from https://softechcomputers.org.in/)
18:19:20	1739/1739	---M--	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2015:13:40%20GMT	https://softechcomputers.org.in/wp-content/plugins/theme-my-login/assets/scripts/theme-my-login.min.js?ver=7.1.1	C:/My%20Web%20Sites/web/wp-content/plugins/theme-my-login/assets/scripts/theme-my-login.min03db.js	(from https://softechcomputers.org.in/)
18:19:27	5629/5629	---M--	200	added ('OK')	application/javascript	date:Sun,%2014%20Jun%202020%2006:23:28%20GMT	https://softechcomputers.org.in/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/My%20Web%20Sites/web/wp-includes/js/imagesloaded.mineda1.js	(from https://softechcomputers.org.in/)
18:19:28	720608/720608	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Dec%202020%2008:46:40%20GMT	http://softechcomputers.org.in/wp-content/uploads/2020/12/english2.png	C:/My%20Web%20Sites/web/wp-content/uploads/2020/12/english2.png	(from https://softechcomputers.org.in/)
18:19:29	19869/19869	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/js/third/magnific-popup.min.js?ver=1.8.7	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/js/third/magnific-popup.min2e49.js	(from https://softechcomputers.org.in/)
18:19:30	1243/1243	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/js/third/lightbox.min.js?ver=1.8.7	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/js/third/lightbox.min2e49.js	(from https://softechcomputers.org.in/)
18:19:31	40/40	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=2.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script605a.js	(from https://softechcomputers.org.in/)
18:19:31	123398/123398	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/js/main.min.js?ver=1.8.7	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/js/main.min2e49.js	(from https://softechcomputers.org.in/)
18:19:32	6508/6508	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:28%20GMT	https://softechcomputers.org.in/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.min.js?ver=4.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.min3653.js	(from https://softechcomputers.org.in/)
18:19:32	78628/78628	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/select2/select2.full.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/select2/select2.full.min7e68.js	(from https://softechcomputers.org.in/)
18:19:32	144271/144271	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=2.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts605a.js	(from https://softechcomputers.org.in/)
18:19:34	1077/1077	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2005:01:19%20GMT	https://softechcomputers.org.in/wp-includes/js/wp-util.min.js?ver=5.7.2	C:/My%20Web%20Sites/web/wp-includes/js/wp-util.min9f31.js	(from https://softechcomputers.org.in/)
18:19:34	16045/16045	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2005:01:18%20GMT	https://softechcomputers.org.in/wp-includes/js/underscore.min.js?ver=1.8.3	C:/My%20Web%20Sites/web/wp-includes/js/underscore.min4511.js	(from https://softechcomputers.org.in/)
18:19:35	17153/17153	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-crop.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-crop.min7e68.js	(from https://softechcomputers.org.in/)
18:19:35	5278/5278	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-modal.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-modal.min7e68.js	(from https://softechcomputers.org.in/)
18:19:35	14799/14799	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-jquery-form.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-jquery-form.min7e68.js	(from https://softechcomputers.org.in/)
18:19:36	9072/9072	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-fileupload.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-fileupload.min7e68.js	(from https://softechcomputers.org.in/)
18:19:36	39643/39643	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/pickadate/picker7e68.js	(from https://softechcomputers.org.in/)
18:19:36	49595/49595	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.date.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.date7e68.js	(from https://softechcomputers.org.in/)
18:19:37	32991/32991	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.time.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.time7e68.js	(from https://softechcomputers.org.in/)
18:19:37	99310/99310	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20Jun%202020%2023:20:30%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4	C:/My%20Web%20Sites/web/wp-includes/js/dist/vendor/wp-polyfill.min89b1.js	(from https://softechcomputers.org.in/)
18:19:37	7908/7908	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2005:01:19%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js?ver=3.0.0	C:/My%20Web%20Sites/web/wp-includes/js/dist/vendor/wp-polyfill-fetch.min6e0e.js	(from https://softechcomputers.org.in/)
18:19:38	353/353	---M--	200	added ('OK')	application/javascript	date:Fri,%2014%20Dec%202018%2016:41:48%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min.js?ver=3.42.0	C:/My%20Web%20Sites/web/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min2e00.js	(from https://softechcomputers.org.in/)
18:19:39	867/867	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2005:01:19%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min.js?ver=3.42.0	C:/My%20Web%20Sites/web/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min2e00.js	(from https://softechcomputers.org.in/)
18:19:39	47085/47085	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Mar%202020%2005:25:08%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/vendor/wp-polyfill-url.min.js?ver=3.6.4	C:/My%20Web%20Sites/web/wp-includes/js/dist/vendor/wp-polyfill-url.min5aed.js	(from https://softechcomputers.org.in/)
18:19:40	7165/7165	---M--	200	added ('OK')	application/javascript	date:Thu,%2007%20Feb%202019%2018:58:04%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js?ver=3.0.12	C:/My%20Web%20Sites/web/wp-includes/js/dist/vendor/wp-polyfill-formdata.mine9bd.js	(from https://softechcomputers.org.in/)
18:19:40	417/417	---M--	200	added ('OK')	application/javascript	date:Fri,%2014%20Dec%202018%2016:41:48%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min.js?ver=2.0.2	C:/My%20Web%20Sites/web/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min4c56.js	(from https://softechcomputers.org.in/)
18:19:41	2978/2978	---M--	200	added ('OK')	application/javascript	date:Thu,%2006%20May%202021%2008:27:14%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/vendor/wp-polyfill-object-fit.min.js?ver=2.3.4	C:/My%20Web%20Sites/web/wp-includes/js/dist/vendor/wp-polyfill-object-fit.min531b.js	(from https://softechcomputers.org.in/)
18:19:41	6937/6937	---M--	200	added ('OK')	application/javascript	date:Thu,%2006%20May%202021%2008:27:14%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/hooks.min.js?ver=50e23bed88bcb9e6e14023e9961698c1	C:/My%20Web%20Sites/web/wp-includes/js/dist/hooks.minf521.js	(from https://softechcomputers.org.in/)
18:19:41	10166/10166	---M--	200	added ('OK')	application/javascript	date:Thu,%2006%20May%202021%2008:27:14%20GMT	https://softechcomputers.org.in/wp-includes/js/dist/i18n.min.js?ver=db9a9a37da262883343e941c3731bc67	C:/My%20Web%20Sites/web/wp-includes/js/dist/i18n.min87d6.js	(from https://softechcomputers.org.in/)
18:19:42	9186/9186	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-raty.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-raty.min7e68.js	(from https://softechcomputers.org.in/)
18:19:42	4405/4405	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-tipsy.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-tipsy.min7e68.js	(from https://softechcomputers.org.in/)
18:19:42	24138/24138	---M--	200	added ('OK')	application/javascript	date:Sun,%2014%20Jun%202020%2006:23:28%20GMT	https://softechcomputers.org.in/wp-includes/js/masonry.min.js?ver=4.2.2	C:/My%20Web%20Sites/web/wp-includes/js/masonry.min3a05.js	(from https://softechcomputers.org.in/)
18:19:43	1819/1819	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202016%2006:25:30%20GMT	https://softechcomputers.org.in/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	C:/My%20Web%20Sites/web/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://softechcomputers.org.in/)
18:19:44	44904/44904	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/simplebar.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/simplebar.min7e68.js	(from https://softechcomputers.org.in/)
18:19:44	14716/14716	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-functions.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-functions.min7e68.js	(from https://softechcomputers.org.in/)
18:19:45	221/221	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-responsive.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-responsive.min7e68.js	(from https://softechcomputers.org.in/)
18:19:45	9801/9801	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-conditional.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-conditional.min7e68.js	(from https://softechcomputers.org.in/)
18:19:45	11725/11725	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-scripts.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-scripts.min7e68.js	(from https://softechcomputers.org.in/)
18:19:46	2740/2740	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-profile.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-profile.min7e68.js	(from https://softechcomputers.org.in/)
18:19:46	2771/2771	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/js/um-account.min.js?ver=2.1.12	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/js/um-account.min7e68.js	(from https://softechcomputers.org.in/)
18:19:46	1426/1426	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2005:01:19%20GMT	https://softechcomputers.org.in/wp-includes/js/wp-embed.min.js?ver=5.7.2	C:/My%20Web%20Sites/web/wp-includes/js/wp-embed.min9f31.js	(from https://softechcomputers.org.in/)
18:19:47	5912/5912	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:27%20GMT	https://softechcomputers.org.in/wp-content/plugins/horizontal-scrolling-announcements/script/jquery.marquee.min.js?ver=5.7.2	C:/My%20Web%20Sites/web/wp-content/plugins/horizontal-scrolling-announcements/script/jquery.marquee.min9f31.js	(from https://softechcomputers.org.in/)
18:19:47	1801/1801	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://softechcomputers.org.in/)
18:19:48	4769/4769	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/js/webpack.runtime.minee9a.js	(from https://softechcomputers.org.in/)
18:19:48	64914/64914	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/js/frontend-modules.minee9a.js	(from https://softechcomputers.org.in/)
18:19:48	12198/12198	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://softechcomputers.org.in/)
18:19:49	20787/20787	---M--	200	added ('OK')	application/javascript	date:Thu,%2006%20May%202021%2008:27:14%20GMT	https://softechcomputers.org.in/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	C:/My%20Web%20Sites/web/wp-includes/js/jquery/ui/core.min35d0.js	(from https://softechcomputers.org.in/)
18:19:49	139153/139153	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://softechcomputers.org.in/)
18:19:49	2578/2578	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/share-link/share-link.minee9a.js	(from https://softechcomputers.org.in/)
18:19:50	10863/10863	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://softechcomputers.org.in/)
18:19:50	67690/67690	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/js/frontend.minee9a.js	(from https://softechcomputers.org.in/)
18:19:51	42713/42713	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/js/slick.min.js?ver=2.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/widgets/init/assets/js/slick.min605a.js	(from https://softechcomputers.org.in/)
18:19:51	13111/13111	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=2.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor605a.js	(from https://softechcomputers.org.in/)
18:19:51	58034/58034	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/js/preloaded-modules.minee9a.js	(from https://softechcomputers.org.in/)
18:19:52	1337/1337	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/modules/controls/assets/js/widgetarea-editor.js?ver=2.2.2	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/modules/controls/assets/js/widgetarea-editor605a.js	(from https://softechcomputers.org.in/)
18:19:53	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from https://softechcomputers.org.in/)
18:19:53	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	https://gmpg.org/xfn/default.css	C:/My%20Web%20Sites/web/xfn/default.css	(from https://gmpg.org/xfn/11)
18:19:53	4170/4170	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Jun%202021%2012:49:53%20GMT	https://gmpg.org/xfn/.	C:/My%20Web%20Sites/web/xfn/.html	(from https://gmpg.org/xfn/11)
18:19:54	16269/16269	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Jun%202021%2012:49:54%20GMT	https://gmpg.org/xfn/intro	C:/My%20Web%20Sites/web/xfn/intro.html	(from https://gmpg.org/xfn/11)
18:19:54	7342/7342	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Jun%202021%2012:49:54%20GMT	https://gmpg.org/xfn/faq	C:/My%20Web%20Sites/web/xfn/faq.html	(from https://gmpg.org/xfn/11)
18:19:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Jun%202021%2012:49:54%20GMT	http://s.w.org/robots.txt		(from https://softechcomputers.org.in/)
18:19:55	191420/191420	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.10.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.eot	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.2.2)
18:19:56	85840/85840	---M--	200	added ('OK')	font/woff2	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.10.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.woff2	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.2.2)
18:19:58	104712/104712	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.10.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.woff	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.2.2)
18:19:59	191260/191260	---M--	200	added ('OK')	font/ttf	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.10.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.ttf	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.2.2)
18:20:00	290685/290685	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.10.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.svg	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.2.2)
18:20:03	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:03	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:04	88428/88428	---M--	200	added ('OK')	font/woff	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:05	75336/75336	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:05	130600/130600	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:05	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:06	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:06	13584/13584	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
